=====================
K = 17
BestFitness	Seconds
101	234
101	235
101	235
101	235
101	235
101	235
101	235
101	236
101	236
101	236
101	236
101	236
101	236
101	237
101	237
101	237
101	237
101	237
101	237
101	238
101	238
101	238
101	238
101	238
101	238
101	239
101	239
101	239
101	239
101	239
101	239
101	239
101	240
101	240
101	240
101	240
101	240
101	240
101	241
101	241
101	241
101	241
101	241
101	242
101	242
101	242
101	242
101	242
101	242
101	243
101	243
101	243
101	243
101	243
101	243
101	244
101	244
101	244
101	244
101	244
101	244
101	245
101	245
101	245
101	245
101	245
101	245
101	246
101	246
101	246
101	246
101	246
101	247
101	247
101	247
101	247
101	247
101	247
101	248
101	248
101	248
101	248
101	248
101	248
101	248
101	249
101	249
101	249
101	249
101	249
101	249
101	250
101	250
101	250
101	250
101	250
101	250
101	251
101	251
101	251
101	251
101	251
101	251
101	252
101	252
101	252
101	252
101	252
101	252
101	253
101	253
101	253
101	253
101	253
101	253
101	254
101	254
101	254
101	254
101	254
101	254
101	255
101	255
101	255
101	255
101	255
101	255
101	256
101	256
101	256
101	256
101	256
101	256
101	257
101	257
101	257
101	257
101	257
101	257
101	257
101	258
101	258
101	258
101	258
101	258
101	258
101	258
101	259
101	259
101	259
101	259
101	259
101	259
101	259
101	260
101	260
101	260
101	260
101	260
101	260
101	261
101	261
101	261
101	261
101	261
101	261
101	261
101	262
101	262
101	262
101	262
101	262
101	262
101	263
101	263
101	263
101	263
101	263
101	263
101	263
101	264
101	264
101	264
101	264
101	264
101	264
101	264
101	265
101	265
101	265
101	265
101	265
101	265
101	266
101	266
101	266
101	266
101	266
101	266
101	266
101	267
101	267
101	267
101	267
101	267
101	267
101	267
101	268
101	268
101	268
101	268
101	268
101	268
101	268
101	269
101	269
101	269
101	269
101	269
101	269
101	270
101	270
101	270
101	270
101	270
101	270
101	270
101	271
101	271
101	271
101	271
101	271
101	271
101	272
101	272
101	272
101	272
101	272
101	272
101	273
101	273
101	273
101	273
101	273
101	273
101	274
101	274
101	274
101	274
101	274
101	274
101	275
101	275
101	275
101	275
101	275
101	275
101	275
101	276
101	276
101	276
101	276
101	276
101	276
101	276
101	277
101	277
101	277
101	277
101	277
101	277
101	278
101	278
101	278
101	278
101	278
101	278
101	278
101	279
101	279
101	279
101	279
101	279
101	279
101	280
101	280
101	280
101	280
101	280
101	280
101	280
101	281
101	281
101	281
101	281
101	281
101	281
101	281
101	282
101	282
101	282
101	282
101	282
101	282
101	283
101	283
101	283
101	283
101	283
101	283
101	283
101	284
101	284
101	284
101	284
101	284
101	284
101	285
101	285
101	285
101	285
101	285
101	285
101	285
101	286
101	286
101	286
101	286
101	286
101	286
101	287
101	287
101	287
101	287
101	287
101	287
101	287
101	288
101	288
101	288
101	288
101	288
101	288
101	288
101	289
101	289
101	289
101	289
101	289
101	289
101	290
101	290
101	290
101	290
101	290
101	290
101	291
101	291
101	291
101	291
101	291
101	291
101	291
101	292
101	292
101	292
101	292
101	292
101	292
101	293
101	293
101	293
101	293
101	293
101	293
101	294
101	294
101	294
101	294
101	294
101	294
101	294
101	295
101	295
101	295
101	295
101	295
101	295
101	296
101	296
101	296
101	296
101	296
101	296
101	297
101	297
101	297
101	297
101	297
101	297
101	298
101	298
101	298
101	298
101	298
101	298
101	299
101	299
101	299
101	299
101	299
101	299
101	300
101	300
101	300
101	300
101	300
101	300
101	301
101	301
101	301
101	301
101	301
101	301
101	301
101	302
101	302
101	302
101	302
101	302
101	302
101	303
101	303
101	303
101	303
101	303
101	303
101	303
101	304
101	304
101	304
101	304
101	304
101	304
101	305
101	305
101	305
101	305
101	305
101	305
101	305
101	306
101	306
101	306
101	306
101	306
101	306
101	307
101	307
101	307
101	307
101	307
101	307
101	307
101	308
101	308
101	308
101	308
101	308
101	308
101	309
101	309
101	309
101	309
101	309
101	309
101	309
101	310
101	310
101	310
101	310
101	310
101	310
101	311
101	311
101	311
101	311
101	311
101	311
101	312
101	312
101	312
101	312
101	312
101	312
101	312
101	313
101	313
101	313
101	313
101	313
101	313
101	314
101	314
101	314
101	314
101	314
101	314
101	315
101	315
101	315
101	315
101	315
101	315
101	316
101	316
101	316
101	316
101	316
101	317
101	317
101	317
101	317
101	317
101	317
101	317
101	318
101	318
101	318
101	318
101	318
101	318
101	319
101	319
101	319
101	319
101	319
101	319
101	320
101	320
101	320
101	320
101	320
101	320
101	321
101	321
101	321
101	321
101	321
101	322
101	322
101	322
101	322
101	322
101	322
101	323
101	323
101	323
101	323
101	324
101	324
101	324
101	324
101	324
101	324
101	324
101	325
101	325
101	325
101	325
101	325
101	326
101	326
101	326
101	326
101	326
101	326
101	327
101	327
101	327
101	327
101	327
101	327
101	328
101	328
101	328
101	328
101	328
101	328
101	329
101	329
101	329
101	329
101	329
101	329
101	330
101	330
101	330
101	330
101	330
101	330
101	330
101	331
101	331
101	331
101	331
101	331
101	331
101	332
101	332
101	332
101	332
101	332
101	332
101	332
101	333
101	333
101	333
101	333
101	333
101	333
101	333
101	334
101	334
101	334
101	334
101	334
101	334
101	335
101	335
101	335
101	335
101	335
101	335
101	335
101	336
101	336
101	336
101	336
101	336
101	336
101	336
101	337
101	337
101	337
101	337
101	337
101	337
101	338
101	338
101	338
101	338
101	338
101	338
101	339
101	339
101	339
101	339
101	339
101	339
101	340
101	340
101	340
101	340
101	340
101	340
101	340
101	341
101	341
101	341
101	341
101	341
101	341
101	342
101	342
101	342
101	342
101	342
101	342
101	343
101	343
101	343
101	343
101	343
101	343
101	343
101	344
101	344
101	344
101	344
101	344
101	344
101	345
101	345
101	345
101	345
101	345
101	345
101	346
101	346
101	346
101	346
101	346
101	346
101	346
101	347
101	347
101	347
101	347
101	347
101	347
101	348
101	348
101	348
101	348
101	348
101	349
101	349
101	349
101	349
101	349
101	350
101	350
101	350
101	350
101	351
101	351
101	351
101	352
101	352
101	352
101	352
101	352
101	352
101	353
101	353
101	353
101	353
101	353
101	353
101	353
101	354
101	354
101	354
101	354
101	354
101	354
101	355
101	355
101	355
101	355
101	355
101	355
101	355
101	356
101	356
101	356
101	356
101	356
101	356
101	357
101	357
101	357
101	357
101	357
101	357
101	357
101	358
101	358
101	358
101	358
101	358
101	358
101	359
101	359
101	359
101	359
101	359
101	359
101	359
101	360
101	360
101	360
101	360
101	360
101	360
101	360
101	361
101	361
101	361
101	361
101	361
101	361
101	362
101	362
101	362
101	362
101	362
101	362
101	362
101	363
101	363
101	363
101	363
101	363
101	363
101	363
101	364
101	364
101	364
101	364
101	364
101	364
101	365
101	365
101	365
101	365
101	365
101	365
101	365
101	366
101	366
101	366
101	366
101	366
101	366
101	366
101	366
101	367
101	367
101	367
101	367
101	367
101	367
101	368
101	368
101	368
101	368
101	369
101	369
101	369
101	369
101	369
101	369
101	370
101	370
101	370
101	370
101	370
101	370
101	371
101	371
101	371
101	371
101	371
101	371
101	372
101	372
101	372
101	372
101	372
101	372
101	372
101	373
101	373
101	373
101	373
101	373
101	374
101	374
101	374
101	374
101	374
101	374
101	374
101	375
101	375
101	375
101	375
101	375
101	375
101	376
101	376
101	376
101	376
101	376
101	376
101	377
101	377
101	377
101	377
101	377
101	377
101	378
101	378
101	378
101	378
101	378
101	378
101	379
101	379
101	379
101	379
101	379
101	379
101	380
101	380
101	380
101	380
101	380
101	380
101	380
101	381
101	381
101	381
101	381
101	381
101	381
101	382
101	382
101	382
101	382
101	382
101	382
101	383
101	383
101	383
101	383
101	383
101	383
101	383
101	384
101	384
101	384
101	384
101	384
101	384
101	385
101	385
101	385
101	385
101	385
101	385
101	385
101	386
101	386
101	386
101	386
101	386
101	386
101	387
101	387
101	387
101	387
101	387
101	387
101	388
101	388
101	388
101	388
101	388
101	388
101	388
101	389
101	389
101	389
101	389
101	389
101	389
101	390
101	390
101	390
101	390
101	390
101	390
101	390
101	391
101	391
101	391
101	391
101	391
101	391
101	392
101	392
101	392
101	392
101	392
101	392
101	392
101	393
101	393
101	393
101	393
101	393
101	393
101	394
101	394
101	394
101	394
101	394
101	394
101	394
101	395
101	395
101	395
101	395
101	395
101	395
101	396
101	396
101	396
101	396
101	396
101	396
101	396
101	397
101	397
101	397
101	397
101	397
101	397
101	398
101	398
101	398
101	398
101	398
101	398
101	398
101	399
101	399
101	399
101	399
101	399
101	399
101	400
101	400
101	400
101	400
101	400
101	400
101	400
101	401
101	401
101	401
101	401
101	401
101	401
101	402
101	402
101	402
101	402
101	402
101	402
101	402
101	403
101	403
101	403
101	403
101	403
101	403
101	404
101	404
101	404
101	404
101	404
101	404
101	405
101	405
101	405
101	405
101	405
101	405
101	406
101	406
101	406
101	406
101	406
101	406
101	407
101	407
101	407
101	407
101	407
101	407
101	407
101	407
101	408
101	408
101	408
101	408
101	408
101	408
101	408
101	409
101	409
101	409
101	409
101	409
101	409
101	409
101	410
101	410
101	410
101	410
101	410
101	410
101	410
101	411
101	411
101	411
101	411
101	411
101	411
101	411
101	411
101	412
101	412
101	412
101	412
101	412
101	412
101	412
101	413
101	413
101	413
101	413
101	413
101	413
101	413
101	414
101	414
101	414
101	414
101	414
101	414
101	414
101	415
101	415
101	415
101	415
101	415
101	415
101	415
101	416
101	416
101	416
101	416
101	416
101	416
101	416
101	417
101	417
101	417
101	417
101	417
101	417
101	417
101	418
101	418
101	418
101	418
101	418
101	418
101	418
101	418
101	419
101	419
101	419
101	419
101	419
101	419
101	420
101	420
101	420
101	420
101	420
101	420
101	420
101	421
101	421
101	421
101	421
101	421
101	421
101	421
101	421
101	422
101	422
101	422
101	422
101	422
101	422
101	423
101	423
101	423
101	423
101	423
101	423
101	423
101	424
101	424
101	424
101	424
101	424
101	424
101	424
101	425
101	425
101	425
101	425
101	425
101	425
101	425
101	425
101	426
101	426
101	426
101	426
101	426
101	426
101	426
101	427
101	427
101	427
101	427
101	427
101	427
101	427
101	428
101	428
101	428
101	428
101	428
101	428
101	428
101	429
101	429
101	429
101	429
101	429
101	429
101	429
101	430
101	430
101	430
101	430
101	430
101	430
101	430
101	431
101	431
101	431
101	431
101	431
101	431
101	431
101	431
101	432
101	432
101	432
101	432
101	432
101	432
101	432
101	433
101	433
101	433
101	433
101	433
101	433
101	433
101	434
101	434
101	434
101	434
101	434
101	434
101	434
101	435
101	435
101	435
101	435
101	435
101	435
101	435
101	436
101	436
101	436
101	436
101	436
101	436
101	436
101	437
101	437
101	437
101	437
101	437
101	437
101	437
101	438
101	438
101	438
101	438
101	438
101	438
101	438
101	439
101	439
101	439
101	439
101	439
101	439
101	439
101	439
101	440
101	440
101	440
101	440
101	440
101	440
101	440
101	441
101	441
101	441
101	441
101	441
101	441
101	441
101	442
101	442
101	442
101	442
101	442
101	442
101	442
101	443
101	443
101	443
101	443
101	443
101	443
101	443
101	444
101	444
101	444
101	444
101	444
101	444
101	444
101	445
101	445
101	445
101	445
101	445
101	445
101	445
101	446
101	446
101	446
101	446
101	446
101	446
101	446
101	446
101	447
101	447
101	447
101	447
101	447
101	447
101	447
101	448
101	448
101	448
101	448
101	448
101	448
101	448
101	449
101	449
101	449
101	449
101	449
101	449
101	449
101	450
101	450
101	450
101	450
101	450
101	450
101	450
101	451
101	451
101	451
101	451
101	451
101	451
101	451
101	451
101	452
101	452
101	452
101	452
101	452
101	452
101	452
101	453
101	453
101	453
101	453
101	453
101	453
101	453
101	454
101	454
101	454
101	454
101	454
101	454
101	454
101	455
101	455
101	455
101	455
101	455
101	455
101	456
101	456
101	456
101	456
101	456
101	456
101	456
101	456
101	457
101	457
101	457
101	457
101	457
101	457
101	457
101	458
101	458
101	458
101	458
101	458
101	458
101	459
101	459
101	459
101	459
101	459
101	459
101	459
101	460
101	460
101	460
101	460
101	460
101	460
101	460
101	461
101	461
101	461
101	461
101	461
101	461
101	461
101	462
101	462
101	462
101	462
101	462
101	462
101	462
101	463
101	463
101	463
101	463
101	463
101	463
101	463
101	464
101	464
101	464
101	464
101	464
101	464
101	464
101	465
101	465
101	465
101	465
101	465
101	465
101	465
101	466
101	466
101	466
101	466
101	466
101	466
101	466
101	467
101	467
101	467
101	467
101	467
101	467
101	467
101	468
101	468
101	468
101	468
101	468
101	468
101	468
101	469
101	469
101	469
101	469
101	469
101	469
101	469
101	470
101	470
101	470
101	470
101	470
101	470
101	470
101	471
101	471
101	471
101	471
101	471
101	471
101	471
101	472
101	472
101	472
101	472
101	472
101	472
101	472
101	472
101	473
101	473
101	473
101	473
101	473
101	473
101	473
101	474
101	474
101	474
101	474
101	474
101	474
101	474
101	475
101	475
101	475
101	475
101	475
101	475
101	475
101	476
101	476
101	476
101	476
101	476
101	476
101	476
101	477
101	477
101	477
101	477
101	477
101	477
101	477
101	478
101	478
101	478
101	478
101	478
101	478
101	478
101	479
101	479
101	479
101	479
101	479
101	479
101	479
101	479
101	480
101	480
101	480
101	480
101	480
101	480
101	480
101	481
101	481
101	481
101	481
101	481
101	481
101	481
101	482
101	482
101	482
101	482
101	482
101	482
101	482
101	483
101	483
101	483
101	483
101	483
101	483
101	483
101	484
101	484
101	484
101	484
101	484
101	484
101	484
101	485
101	485
101	485
101	485
101	485
101	485
101	485
101	485
101	486
101	486
101	486
101	486
101	486
101	486
101	486
101	487
101	487
101	487
101	487
101	487
101	487
101	487
101	488
101	488
101	488
101	488
101	488
101	488
101	488
101	489
101	489
101	489
101	489
101	489
101	489
101	489
101	490
101	490
101	490
101	490
101	490
101	490
101	490
101	491
101	491
101	491
101	491
101	491
101	491
101	491
101	491
101	492
101	492
101	492
101	492
101	492
101	492
101	492
101	493
101	493
101	493
101	493
101	493
101	493
101	493
101	494
101	494
101	494
101	494
101	494
101	494
101	494
101	495
101	495
101	495
101	495
101	495
101	495
101	495
101	496
101	496
101	496
101	496
101	496
101	496
101	496
101	497
101	497
101	497
101	497
101	497
101	497
101	497
101	498
101	498
101	498
101	498
101	498
101	498
101	498
101	498
101	499
101	499
101	499
101	499
101	499
101	499
101	499
101	500
101	500
101	500
101	500
101	500
101	500
101	500
101	501
101	501
101	501
101	501
101	501
101	501
101	501
101	502
101	502
101	502
101	502
101	502
101	502
101	502
101	503
101	503
101	503
101	503
101	503
101	503
101	503
101	504
101	504
101	504
101	504
101	504
101	504
101	504
101	504
101	505
101	505
101	505
101	505
101	505
101	505
101	505
101	506
101	506
101	506
101	506
101	506
101	506
101	506
101	507
101	507
101	507
101	507
101	507
101	507
101	507
101	508
101	508
101	508
101	508
101	508
101	508
101	508
101	509
101	509
101	509
101	509
101	509
101	509
101	509
101	509
101	510
101	510
101	510
101	510
101	510
101	510
101	510
101	511
101	511
101	511
101	511
101	511
101	511
101	511
101	512
101	512
101	512
101	512
101	512
101	512
101	512
101	513
101	513
101	513
101	513
101	513
101	513
101	513
101	514
101	514
101	514
101	514
101	514
101	514
101	514
101	514
101	515
101	515
101	515
101	515
101	515
101	515
101	515
101	516
101	516
101	516
101	516
101	516
101	516
101	516
101	517
101	517
101	517
101	517
101	517
101	517
101	517
101	518
101	518
101	518
101	518
101	518
101	518
101	518
101	519
101	519
101	519
101	519
101	519
101	519
101	519
101	520
101	520
101	520
101	520
101	520
101	520
101	520
101	520
101	521
101	521
101	521
101	521
101	521
101	521
101	521
101	522
101	522
101	522
101	522
101	522
101	522
101	522
101	523
101	523
101	523
101	523
101	523
101	523
101	523
101	524
101	524
101	524
101	524
101	524
101	524
101	524
101	525
101	525
101	525
101	525
101	525
101	525
101	525
101	526
101	526
101	526
101	526
101	526
101	526
101	526
101	526
101	527
101	527
101	527
101	527
101	527
101	527
101	527
101	528
101	528
101	528
101	528
101	528
101	528
101	528
101	529
101	529
101	529
101	529
101	529
101	529
101	529
101	530
101	530
101	530
101	530
101	530
101	530
101	530
101	531
101	531
101	531
101	531
101	531
101	531
101	531
101	532
101	532
101	532
101	532
101	532
101	532
101	532
101	532
101	533
101	533
101	533
101	533
101	533
101	533
101	533
101	534
101	534
101	534
101	534
101	534
101	534
101	534
101	535
101	535
101	535
101	535
101	535
101	535
101	535
101	536
101	536
101	536
101	536
101	536
101	536
101	536
101	537
101	537
101	537
101	537
101	537
101	537
101	537
101	538
101	538
101	538
101	538
101	538
101	538
101	538
101	539
101	539
101	539
101	539
101	539
101	539
101	539
101	539
101	540
101	540
101	540
101	540
101	540
101	540
101	540
101	541
101	541
101	541
101	541
101	541
101	541
101	541
101	542
101	542
101	542
101	542
101	542
101	542
101	542
101	543
101	543
101	543
101	543
101	543
101	543
101	543
101	544
101	544
101	544
101	544
101	544
101	544
101	544
101	545
101	545
101	545
101	545
101	545
101	545
101	545
101	546
101	546
101	546
101	546
101	546
101	546
101	546
101	546
101	547
101	547
101	547
101	547
101	547
101	547
101	547
101	548
101	548
101	548
101	548
101	548
101	548
101	548
101	549
101	549
101	549
101	549
101	549
101	549
101	549
101	550
101	550
101	550
101	550
101	550
101	550
101	550
101	551
101	551
101	551
101	551
101	551
101	551
101	551
101	552
101	552
101	552
101	552
101	552
101	552
101	552
101	552
101	553
101	553
101	553
101	553
101	553
101	553
